name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Astana,2023-09-03,16,10,12.7,16,10,12.7,10.1,85,5.144,100,8.33,rain,0,0,42.1,25.2,185.4,1001.8,88.6,9.4,193.3,16.8,7,10,2023-09-03T06:29:43,2023-09-03T19:56:56,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-04,16.4,8,12.3,16.4,5.5,12,9.5,84.1,2.156,100,8.33,rain,0,0,40.3,21.6,333.4,1004.9,81,8.7,155.9,13.6,7,10,2023-09-04T06:31:17,2023-09-04T19:54:43,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-05,13,9,10.9,13,6.8,10.6,7.4,79.6,4.157,100,8.33,rain,0,0,32.8,21.6,314.7,1016.4,92.8,9.6,105.2,9.1,6,10,2023-09-05T06:32:51,2023-09-05T19:52:30,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-06,15,7,10.8,15,4.9,10,4.6,66.9,0.04,100,8.33,rain,0,0,31.7,25.2,264.2,1016.5,87.1,9.9,119.9,10.3,5,10,2023-09-06T06:34:25,2023-09-06T19:50:16,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-07,18.6,7,13.4,18.6,4.3,13.1,6.9,67.4,0.1,100,4.17,rain,0,0,22.7,14.4,228.3,1014.1,73.6,10,228.7,19.7,7,10,2023-09-07T06:35:59,2023-09-07T19:48:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-08,17,12,14.5,17,12,14.5,12.6,88.6,2.892,100,4.17,rain,0,0,21.2,18,199.6,1012.5,79.6,9.6,89.6,7.8,5,10,2023-09-08T06:37:33,2023-09-08T19:45:47,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-09,24,10,16.6,24,10,16.6,10.6,71,2.964,100,4.17,rain,0,0,42.8,21.6,112.9,1009.4,62.8,10,201.3,17.4,7,10,2023-09-09T06:39:06,2023-09-09T19:43:32,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-10,18,12,14.9,18,12,14.9,8.2,67.6,0.386,100,4.17,rain,0,0,38.2,21.6,319,1010.1,62.3,10,174.5,15,6,10,2023-09-10T06:40:40,2023-09-10T19:41:16,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-11,17,7,13.3,17,3.8,12.9,10,80.4,0,0,0,rain,0,0,48.6,36,83.8,1005.5,76.6,9.8,61,5.3,3,10,2023-09-11T06:42:14,2023-09-11T19:39:01,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-09-12,15,9,11.4,15,5.7,10.8,9.2,87,5.888,100,8.33,rain,0,0,47.9,32.4,197.5,1000.4,94,9.3,16.7,1.4,1,10,2023-09-12T06:43:48,2023-09-12T19:36:45,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-13,15,8.8,11.2,15,6,10.1,6.9,76.5,28.108,100,8.33,rain,0,0,46.1,25.2,337.8,1011,81.5,9.9,49.6,4.3,2,10,2023-09-13T06:45:22,2023-09-13T19:34:29,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-14,16,9,12.4,16,7.3,12.2,7.5,73.5,0.522,100,8.33,rain,0,0,23.8,10.8,318.5,1018.3,78.2,10,128.9,11.2,5,10,2023-09-14T06:46:56,2023-09-14T19:32:12,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-15,17,7,12.5,17,7,12.5,8.4,77.2,0,0,0,,0,0,13.3,10.8,15.8,1021.3,74.2,9.7,106.9,9.1,6,10,2023-09-15T06:48:30,2023-09-15T19:29:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-09-16,18.6,9,13.6,18.6,8,13.5,8.9,75.3,0.107,100,4.17,rain,0,0,12.6,18,19.4,1022.6,58.9,9.4,76.2,6.5,4,10,2023-09-16T06:50:05,2023-09-16T19:27:39,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-17,19,7,13.6,19,6.9,13.6,8.5,74.3,0,0,0,,0,0,10.1,10.8,128.1,1021.9,49.1,8.7,143.2,12.5,7,10,2023-09-17T06:51:39,2023-09-17T19:25:22,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-09-18,20,7,13.4,20,7,13.3,7.9,72.2,0,0,0,,0,0,22.3,10.8,50.2,1020.1,69.9,9.9,144.1,12.4,5,10,2023-09-18T06:53:13,2023-09-18T19:23:06,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-09-19,20,4,13.3,20,1.3,12.9,6.9,69.4,0.1,100,4.17,rain,0,0,12.2,18,127.3,1017.5,49,9.7,162.5,14,6,10,2023-09-19T06:54:48,2023-09-19T19:20:49,0.15,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-20,16,11,13.9,16,11,13.9,9.6,75.8,0.096,100,4.17,rain,0,0,31.7,18,282.4,1016.2,68,11.2,40.6,3.3,2,10,2023-09-20T06:56:22,2023-09-20T19:18:32,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"35283099999,35188099999,UACC,remote"
Astana,2023-09-21,18.8,10,13.9,18.8,10,13.9,10.1,79.4,0.011,100,4.17,rain,0,0,13.3,18,342.1,1021.5,63.3,9.7,137.3,11.7,6,10,2023-09-21T06:57:57,2023-09-21T19:16:15,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-22,19,8,13.4,19,6.1,13.1,6.6,68.1,0,0,0,,0,0,52.9,28.8,266.9,1022.4,41.9,8.5,182.5,15.8,6,10,2023-09-22T06:59:31,2023-09-22T19:13:58,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-09-23,15.6,6,12.1,15.6,3.7,11.9,5.1,65,1.072,100,4.17,rain,0,0,54.7,28.8,343.3,1023.5,77.5,9.9,172.4,15,6,10,2023-09-23T07:01:06,2023-09-23T19:11:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-24,16,4,9.8,16,0.6,8.8,1.5,58.9,0,0,0,,0,0,31.3,21.6,280,1029.2,84.8,10,105.1,9.1,6,10,2023-09-24T07:02:41,2023-09-24T19:09:24,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-09-25,21,9,14.4,21,6.8,14.3,8.5,68.1,0.386,100,4.17,rain,0,0,28.8,14.4,263.8,1024.9,66.5,10,63.3,5.3,5,10,2023-09-25T07:04:16,2023-09-25T19:07:07,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-26,23.1,9,15.9,23.1,7.3,15.7,9.1,66.9,0,0,0,,0,0,19.8,14.4,285.3,1021.7,32.2,10,177.3,15.4,6,10,2023-09-26T07:05:52,2023-09-26T19:04:51,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-09-27,14.5,11,12.9,14.5,11,12.9,10.3,84.4,0,0,0,rain,0,0,27,18,308.7,1019.5,82.3,9.8,129.8,11.2,6,10,2023-09-27T07:07:27,2023-09-27T19:02:34,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-09-28,15,8,11.4,15,6,11.1,5.6,70.4,2.011,100,8.33,rain,0,0,21.2,10.8,306.7,1018.4,78.2,9.5,131.6,11.3,5,10,2023-09-28T07:09:03,2023-09-28T19:00:18,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-09-29,15,0,9.9,15,0,9.8,3.9,69.7,0,0,0,rain,0,0,12.6,10.8,329.8,1016.5,54.4,9,95.8,8.3,4,10,2023-09-29T07:10:39,2023-09-29T18:58:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-09-30,14,8,10.5,14,6.9,10.3,5.6,72.6,0,0,0,rain,0,0,14.4,21.6,325,1016.9,84.8,9.8,62.4,5.4,3,10,2023-09-30T07:12:15,2023-09-30T18:55:47,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-01,16,2,9.4,16,-1.8,8.4,4,73,5.783,100,4.17,rain,0,0,40.3,28.8,86.7,1019.6,64.2,9,88.5,7.5,5,10,2023-10-01T07:13:51,2023-10-01T18:53:31,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-02,14.8,4,8.6,14.8,0.1,6.5,4.7,78.6,0,0,0,,0,0,37.4,25.2,67.4,1019.7,46.1,8.6,160.2,13.8,6,10,2023-10-02T07:15:27,2023-10-02T18:51:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-03,12,0,6.7,12,-2.5,4.8,3.5,81.1,0,0,0,,0,0,31.3,18,46.6,1022.5,47.8,8.7,164,14.2,6,10,2023-10-03T07:17:04,2023-10-03T18:49:02,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-04,16,-2,7.7,16,-5.9,6.8,2.1,71.7,0,0,0,,0,0,11.2,10.8,86.7,1024.6,51.3,8.3,150.2,13.1,5,10,2023-10-04T07:18:41,2023-10-04T18:46:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-05,17,1,9.7,17,-1.3,9.2,3.8,69.9,0,0,0,,0,0,32.4,10.8,87.2,1022.9,22.4,8.9,159.6,13.7,6,10,2023-10-05T07:20:18,2023-10-05T18:44:34,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-06,18.9,2,10.3,18.9,-1.1,9.4,4.1,69.1,0,0,0,,0,0,12.6,14.4,113.7,1018.5,39.2,9.1,155.4,13.5,6,10,2023-10-06T07:21:56,2023-10-06T18:42:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-07,17,1,9.3,17,-2.3,8.4,4.2,72.8,0,0,0,,0,0,27.7,25.2,201,1014.8,63.1,10,100.8,8.5,4,10,2023-10-07T07:23:34,2023-10-07T18:40:07,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-08,17.4,3,9.6,17.4,0.1,8.3,5.7,79.3,0.018,100,4.17,rain,0,0,54,43.2,199.4,1014.9,55.5,9.5,65.1,5.7,4,10,2023-10-08T07:25:12,2023-10-08T18:37:55,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-09,19,6,12,19,3.1,10.6,4.4,64.3,0.614,100,4.17,rain,0,0,53.6,39.6,204.2,1016.3,71.6,10,78.4,6.8,4,10,2023-10-09T07:26:50,2023-10-09T18:35:43,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-10,23,8,15.3,23,4.4,14.4,4.5,51.7,0,0,0,,0,0,59,43.2,187.1,1010.7,72.3,10,119.4,10.4,5,10,2023-10-10T07:28:29,2023-10-10T18:33:32,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-11,17.5,6,9.2,17.5,1.8,7.6,0.7,57.1,0,0,0,,0,0,46.4,28.8,255.5,1016.9,74.8,10,137.5,12,5,10,2023-10-11T07:30:08,2023-10-11T18:31:21,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-12,9,1,5.1,7.3,-0.1,3.7,-0.7,67.4,0.022,100,4.17,rain,0,0,25.2,14.4,323.8,1021.3,76.5,10,109.8,9.4,4,10,2023-10-12T07:31:47,2023-10-12T18:29:11,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-13,10.7,-5,3.5,10.7,-8.3,0.9,-4.5,58.9,0,0,0,,0,0,45,25.2,240.6,1024.3,6.5,9.9,144.6,12.6,5,10,2023-10-13T07:33:26,2023-10-13T18:27:02,0.95,Clear,Clear conditions throughout the day.,clear-day,"35283099999,35188099999,UACC"
Astana,2023-10-14,13,-2,5.5,13,-7.4,2.2,-0.5,66.8,0,0,0,,0,0,47.2,36,232.3,1020.4,47.6,10,112.7,9.7,5,10,2023-10-14T07:35:06,2023-10-14T18:24:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-15,9.2,1,6.6,6.7,-3.1,3.4,2.6,77.1,0.707,100,4.17,rain,0,0,44.3,28.8,245.4,1018.5,76.1,9.9,75.4,6.7,4,10,2023-10-15T07:36:46,2023-10-15T18:22:46,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-16,14,-1,7,14,-5.5,5.4,3.7,80.2,0,0,0,,0,0,42.5,32.4,223.3,1022.9,61.8,9.7,36,3.1,2,10,2023-10-16T07:38:27,2023-10-16T18:20:39,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-17,17,2,9.5,17,-1.1,8.4,5,75.7,0,0,0,,0,0,23,14.4,173,1024.1,20.6,9.5,125.5,10.8,5,10,2023-10-17T07:40:08,2023-10-17T18:18:33,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-18,18,0,9.2,18,-4.3,8.1,1.4,64.9,0,0,0,,0,0,21.6,21.6,161.5,1017.6,26.3,9.1,121.9,10.3,5,10,2023-10-18T07:41:49,2023-10-18T18:16:28,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-19,10,0,4.9,10,-3.5,3.1,-2.4,62.5,0,0,0,,0,0,31,18,268,1023,80.3,10,117.1,10.1,5,10,2023-10-19T07:43:30,2023-10-19T18:14:23,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-20,17,-4,7,17,-9.2,5.2,-1.2,59.2,0,0,0,,0,0,47.9,25.2,145.5,1018.6,70.4,9.5,84.1,7.3,4,10,2023-10-20T07:45:12,2023-10-20T18:12:20,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-21,9.1,-1,4,7.5,-4.7,0.2,-0.5,74.9,0.878,100,4.17,rain,0,0,43.9,25.2,264.2,1017,65.3,9.9,103.5,9,5,10,2023-10-21T07:46:54,2023-10-21T18:10:18,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-22,7,1,4.4,2.5,-3.6,0.1,1.4,81.5,0,0,0,"rain,snow",0,0,68.4,43.2,205.4,1002.9,86.7,9,38.3,3.3,2,10,2023-10-22T07:48:36,2023-10-22T18:08:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35283099999,35188099999,UACC"
Astana,2023-10-23,2.9,-2,-0.4,-2.6,-9.3,-6.4,-4.9,72,6,100,8.33,"rain,snow",0,0,64.8,43.2,275.3,1014.7,95.7,9.9,107.4,9.3,4,10,2023-10-23T07:50:19,2023-10-23T18:06:16,0.3,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-24,7,0,3.1,3.3,-6.3,-2.3,-1.9,70.1,0.004,100,4.17,"rain,snow",0,0,63.7,39.6,215,1018.5,64,10,34.9,2.9,2,10,2023-10-24T07:52:01,2023-10-24T18:04:17,0.34,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-25,12,1,6.9,12,-4.6,3.9,1.4,68.8,0,0,0,rain,0,0,63.4,43.2,206.1,1007.2,92.2,9.5,80.3,6.9,3,10,2023-10-25T07:53:45,2023-10-25T18:02:19,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"35283099999,35188099999,UACC"
Astana,2023-10-26,10.1,-5,2.6,10.1,-11.8,-1.6,-0.3,81.5,1.097,100,8.33,"rain,snow",0,0,63.7,36,255.1,1004.8,94.2,9.7,38.6,3.3,3,10,2023-10-26T07:55:28,2023-10-26T18:00:23,0.41,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-27,-0.7,-7,-4,-4.4,-13.1,-8.9,-8.3,73.3,0.3,100,4.17,snow,0,0,36.7,21.6,251.4,1024.4,63.1,9.6,109.8,9.5,4,10,2023-10-27T07:57:11,2023-10-27T17:58:27,0.44,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35283099999,35188099999,UACC"
Astana,2023-10-28,4.5,-11,-2.4,2,-15.5,-6.1,-6.3,76.2,0,0,0,snow,0.3,1.3,36.4,21.6,134.5,1022.9,83.3,9.3,75.2,6.5,3,10,2023-10-28T07:58:55,2023-10-28T17:56:33,0.48,Partially cloudy,Partly cloudy throughout the day.,snow,"35283099999,35188099999,UACC"
Astana,2023-10-29,5,0,1.8,2.9,-4.3,-0.7,1.4,97.3,6.108,100,4.17,"rain,snow",1.4,2.6,33.1,18,109,1009.7,99.3,5.5,10.3,1,0,10,2023-10-29T08:00:39,2023-10-29T17:54:40,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35283099999,35188099999,UACC"
Astana,2023-10-30,11.1,5,8.7,11.1,0.5,6.8,6.9,89,4.422,100,8.33,rain,0,0.5,59.8,39.6,230.5,1006.7,93.8,9.3,45.4,4,3,10,2023-10-30T08:02:23,2023-10-30T17:52:49,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-10-31,5,-1,1.6,1.9,-6.7,-3.1,0,89,2.024,100,8.33,"rain,snow",0.1,0.1,43.2,28.8,259.5,1013,92.6,9,21.7,1.9,1,10,2023-10-31T08:04:07,2023-10-31T17:50:59,0.58,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35283099999,35188099999,UACC"
Astana,2023-11-01,2,-0.3,0.6,-2.4,-6.3,-4.5,-0.3,93.7,3.56,100,8.33,"rain,snow",0.8,1.4,51.8,28.8,245.9,1019,96.3,6.9,7,0.6,0,10,2023-11-01T08:05:52,2023-11-01T17:49:11,0.61,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35283099999,35188099999,UACC"
Astana,2023-11-02,9,0,4.1,5.9,-6,-0.4,3.1,93,2.036,100,4.17,"rain,snow",0,1,66.2,39.6,251,1023,98,8.1,11,1,1,10,2023-11-02T08:07:36,2023-11-02T17:47:24,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"35283099999,35188099999,UACC"
Astana,2023-11-03,8,1,3.5,6,-3.7,0.3,3.3,98.6,0.1,100,4.17,rain,0,0.1,28.8,18,133.8,1025.7,95.9,5.1,31.7,2.8,2,10,2023-11-03T08:09:21,2023-11-03T17:45:38,0.67,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,UACC
Astana,2023-11-04,9,1,5,5.9,-2.4,1.7,4.3,95.5,0,0,0,,0,0,41.8,32.4,216.2,1020.4,84.1,6.8,52.3,4.4,2,10,2023-11-04T08:11:05,2023-11-04T17:43:55,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UACC
Astana,2023-11-05,5,-1.5,1.8,3.3,-5.4,-1.7,-2.2,75.9,0,0,0,,0,0,26.6,21.6,51.9,1028.4,66.4,13.2,92.2,8,4,10,2023-11-05T08:12:50,2023-11-05T17:42:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UACC
